,airline,source,destination,departure_time,arrival_time,duration,total_stops,price,day_of_journey,month_of_journey
2234,Jet_Airways,Delhi,Cochin,13:00:00,04:25:00,925,1,10262,24,6
2235,Multiple_Carriers,Delhi,Cochin,11:25:00,19:15:00,470,1,7155,24,6
2236,Multiple_Carriers,Delhi,Cochin,10:20:00,01:35:00,915,1,15147,3,3
2237,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,4823,12,6
2238,Air_India,Banglore,Delhi,09:30:00,16:20:00,410,1,8714,15,3
2239,Jet_Airways,Kolkata,Banglore,09:35:00,09:45:00,1450,1,10953,6,5
2240,Air_India,Kolkata,Banglore,20:30:00,20:25:00,1435,1,10203,12,6
2241,Jet_Airways,Delhi,Cochin,13:00:00,12:35:00,1415,1,12373,18,5
2242,Jet_Airways,Kolkata,Banglore,09:35:00,23:35:00,840,1,14151,12,5
2243,Jet_Airways,Kolkata,Banglore,09:35:00,14:25:00,1730,1,12121,24,5
2244,Vistara,Delhi,Cochin,06:00:00,09:10:00,190,0,5586,9,4
2245,Jet_Airways,Kolkata,Banglore,08:25:00,12:00:00,1655,1,10844,18,5
2246,Jet_Airways,Kolkata,Banglore,21:10:00,04:40:00,450,1,8586,21,5
2247,Spicejet,Delhi,Cochin,17:55:00,22:50:00,295,1,5409,6,6
2248,Multiple_Carriers,Delhi,Cochin,09:45:00,21:20:00,695,2,7178,21,3
2249,Multiple_Carriers,Delhi,Cochin,10:20:00,01:30:00,910,1,5797,24,6
2250,Jet_Airways,Kolkata,Banglore,19:45:00,19:40:00,1435,1,13759,24,3
2251,Air_India,Kolkata,Banglore,07:00:00,01:20:00,1100,2,13873,24,5
2252,Jet_Airways,Delhi,Cochin,20:55:00,19:00:00,1325,1,16079,21,5
2253,Spicejet,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,2017,27,6
2254,Jet_Airways,Kolkata,Banglore,20:00:00,18:15:00,1335,1,10844,18,5
2255,Spicejet,Banglore,Delhi,21:10:00,00:05:00,175,0,3573,24,4
2256,Jet_Airways,Kolkata,Banglore,09:35:00,09:45:00,1450,1,8066,6,5
2257,Jet_Airways,Delhi,Cochin,20:50:00,18:50:00,1320,1,14053,9,3
2258,Jet_Airways,Banglore,Delhi,08:00:00,15:15:00,435,1,12284,18,3
2259,Spicejet,Delhi,Cochin,06:05:00,11:20:00,315,1,5351,9,4
2260,Jet_Airways,Kolkata,Banglore,16:30:00,16:20:00,1430,1,7064,1,4
2261,Indigo,Delhi,Cochin,02:05:00,07:25:00,320,1,10394,3,3
2262,Jet_Airways,Kolkata,Banglore,18:55:00,09:20:00,865,1,9663,15,5
2263,Multiple_Carriers,Delhi,Cochin,17:30:00,01:30:00,480,1,13727,18,5
2264,Jet_Airways,Delhi,Cochin,19:15:00,12:35:00,1040,1,10262,12,6
2265,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,4823,9,4
2266,Air_Asia,Banglore,Delhi,05:50:00,08:40:00,170,0,7074,3,3
2267,Multiple_Carriers,Delhi,Cochin,07:05:00,21:00:00,835,1,17267,6,3
2268,Multiple_Carriers,Delhi,Cochin,15:00:00,01:30:00,630,1,14067,21,5
2269,Indigo,Banglore,Delhi,08:30:00,11:20:00,170,0,4823,1,5
2270,Indigo,Banglore,Delhi,20:00:00,22:50:00,170,0,4823,27,4
2271,Air_Asia,Banglore,Delhi,23:55:00,02:45:00,170,0,4483,12,5
2272,Air_India,Kolkata,Banglore,09:50:00,23:15:00,805,2,14960,6,6
2273,Air_India,Banglore,Delhi,17:00:00,19:45:00,165,0,7171,1,6
2274,Air_India,Kolkata,Banglore,20:30:00,08:55:00,745,1,12173,24,3
2275,Air_India,Banglore,Delhi,00:30:00,08:45:00,495,1,11392,3,3
2276,Air_India,Kolkata,Banglore,10:00:00,13:45:00,1665,2,16057,15,5
2277,Jet_Airways,Kolkata,Banglore,17:00:00,10:55:00,1075,1,14151,9,6
2278,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,4030,21,5
2279,Indigo,Kolkata,Banglore,19:35:00,23:15:00,220,1,4226,6,5
2280,Air_India,Delhi,Cochin,04:00:00,19:15:00,915,1,11050,9,3
2281,Air_India,Banglore,Delhi,10:00:00,12:45:00,165,0,6961,21,5
2282,Jet_Airways,Kolkata,Banglore,21:10:00,09:15:00,725,1,14231,24,3
2283,Jet_Airways,Delhi,Cochin,14:35:00,12:35:00,1320,2,10919,27,6
2284,Air_India,Delhi,Cochin,07:00:00,19:15:00,735,2,10913,27,3
2285,Indigo,Chennai,Kolkata,22:05:00,00:25:00,140,0,5277,27,6
2286,Multiple_Carriers,Delhi,Cochin,10:20:00,21:00:00,640,1,7485,21,5
2287,Jet_Airways,Kolkata,Banglore,16:55:00,16:20:00,1405,1,14231,24,3
2288,Goair,Delhi,Cochin,07:25:00,13:35:00,370,1,4201,6,4
2289,Air_India,Delhi,Cochin,14:10:00,17:10:00,180,0,7931,6,3
2290,Multiple_Carriers,Delhi,Cochin,14:55:00,22:30:00,455,1,6513,15,5
2291,Jet_Airways,Delhi,Cochin,15:00:00,19:00:00,1680,1,14714,6,6
2292,Indigo,Kolkata,Banglore,18:05:00,23:30:00,325,1,6218,9,5
2293,Air_India,Delhi,Cochin,12:00:00,19:15:00,435,2,8603,27,6
2294,Indigo,Delhi,Cochin,08:30:00,21:00:00,750,1,7318,21,5
2295,Multiple_Carriers,Delhi,Cochin,10:00:00,19:00:00,540,1,13504,15,6
2296,Multiple_Carriers,Delhi,Cochin,07:05:00,22:30:00,925,1,9646,15,5
2297,Indigo,Kolkata,Banglore,11:30:00,14:05:00,155,0,5224,27,5
2298,Jet_Airways,Kolkata,Banglore,09:35:00,18:00:00,505,1,12692,12,6
2299,Jet_Airways,Kolkata,Banglore,10:20:00,17:35:00,435,1,9689,6,6
2300,Air_India,Kolkata,Banglore,10:00:00,01:20:00,920,2,13033,9,5
2301,Jet_Airways,Kolkata,Banglore,06:30:00,16:20:00,590,1,13626,12,6
2302,Indigo,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,2754,18,5
2303,Jet_Airways,Kolkata,Banglore,17:00:00,09:45:00,1005,1,12121,9,5
2304,Indigo,Banglore,Delhi,01:30:00,04:15:00,165,0,3419,24,4
2305,Air_India,Kolkata,Banglore,10:00:00,01:20:00,920,2,13033,21,5
2306,Indigo,Kolkata,Banglore,04:40:00,07:15:00,155,0,4174,6,4
2307,Air_Asia,Delhi,Cochin,07:55:00,22:25:00,870,1,6152,27,6
2308,Air_India,Delhi,Cochin,05:10:00,08:00:00,170,0,5201,27,6
2309,Jet_Airways,Banglore,Delhi,07:00:00,16:10:00,550,1,9134,15,3
2310,Air_India,Kolkata,Banglore,07:00:00,01:20:00,1100,2,13243,18,5
2311,Jet_Airways,Delhi,Cochin,05:30:00,04:25:00,1375,2,15129,27,5
2312,Jet_Airways,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,2759,9,5
2313,Indigo,Banglore,Delhi,06:05:00,08:50:00,165,0,4423,15,5
2314,Vistara,Kolkata,Banglore,07:10:00,22:40:00,930,1,9187,18,5
2315,Multiple_Carriers,Delhi,Cochin,07:10:00,22:30:00,920,1,7740,18,5
2316,Jet_Airways,Banglore,Delhi,19:50:00,22:50:00,180,0,6144,24,5
2317,Multiple_Carriers,Delhi,Cochin,04:55:00,12:35:00,460,1,10877,9,6
2318,Indigo,Delhi,Cochin,11:55:00,22:30:00,635,1,6442,15,6
2319,Indigo,Delhi,Cochin,04:45:00,15:30:00,645,1,7048,27,3
2320,Multiple_Carriers,Delhi,Cochin,15:15:00,01:30:00,615,1,5797,27,6
2321,Air_India,Banglore,Delhi,06:45:00,23:55:00,1030,2,10573,3,3
2322,Indigo,Delhi,Cochin,08:30:00,21:00:00,750,1,7503,15,5
2323,Indigo,Delhi,Cochin,17:30:00,01:30:00,480,1,6104,12,6
2324,Jet_Airways,Kolkata,Banglore,21:10:00,08:15:00,665,1,9663,9,5
2325,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,5769,3,6
2326,Air_India,Mumbai,Hyderabad,13:55:00,15:25:00,90,0,3100,15,6
2327,Jet_Airways,Delhi,Cochin,17:30:00,04:25:00,655,1,12373,18,5
2328,Spicejet,Kolkata,Banglore,09:00:00,11:30:00,150,0,3815,15,3
2329,Jet_Airways,Delhi,Cochin,12:15:00,12:35:00,1460,2,14300,15,6
2330,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,4823,1,6
2331,Indigo,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,2754,18,6
2332,Multiple_Carriers,Delhi,Cochin,06:00:00,19:15:00,795,1,9736,3,6
2333,Jet_Airways,Banglore,Delhi,09:45:00,14:25:00,280,1,7280,21,3
2334,Multiple_Carriers,Delhi,Cochin,08:00:00,21:00:00,780,1,7408,9,6
2335,Jet_Airways,Kolkata,Banglore,20:00:00,12:00:00,960,1,13044,12,6
2336,Air_India,Kolkata,Banglore,05:50:00,23:15:00,1045,2,12723,24,5
2337,Jet_Airways,Kolkata,Banglore,16:30:00,04:40:00,730,1,8586,6,5
2338,Indigo,Delhi,Cochin,16:00:00,01:30:00,570,1,6316,12,6
2339,Jet_Airways,Delhi,Cochin,09:00:00,19:00:00,600,1,15554,9,5
2340,Spicejet,Mumbai,Hyderabad,13:10:00,14:30:00,80,0,2385,15,3
2341,Multiple_Carriers,Delhi,Cochin,13:00:00,21:00:00,480,1,13587,9,6
2342,Indigo,Delhi,Cochin,02:35:00,08:30:00,355,1,13790,3,3
2343,Air_India,Delhi,Cochin,09:45:00,09:25:00,1420,2,10975,15,5
2344,Jet_Airways,Kolkata,Banglore,08:25:00,09:20:00,1495,1,14388,21,5
2345,Multiple_Carriers,Delhi,Cochin,18:00:00,01:30:00,450,1,7198,6,6
2346,Jet_Airways,Delhi,Cochin,09:40:00,12:35:00,1615,2,13029,9,5
2347,Multiple_Carriers,Delhi,Cochin,07:05:00,19:15:00,730,1,12717,27,5
2348,Indigo,Delhi,Cochin,06:40:00,13:20:00,400,1,14871,3,3
2349,Jet_Airways,Kolkata,Banglore,06:30:00,20:50:00,860,2,10118,6,6
2350,Jet_Airways,Delhi,Cochin,22:50:00,04:25:00,335,1,10262,6,6
2351,Jet_Airways,Mumbai,Hyderabad,02:55:00,04:25:00,90,0,2071,24,3
2352,Air_India,Banglore,Delhi,21:05:00,23:55:00,170,0,5228,27,4
2353,Jet_Airways,Banglore,Delhi,16:55:00,11:25:00,1110,1,7832,21,3
2354,Multiple_Carriers,Delhi,Cochin,11:40:00,21:00:00,560,1,7005,6,6
2355,Jet_Airways,Delhi,Cochin,18:25:00,12:35:00,1090,2,14237,9,6
2356,Spicejet,Banglore,Delhi,21:10:00,00:05:00,175,0,3971,6,4
2357,Indigo,Banglore,Delhi,22:10:00,01:00:00,170,0,3943,21,6
2358,Indigo,Delhi,Cochin,06:40:00,15:30:00,530,1,8574,27,3
2359,Air_India,Delhi,Cochin,05:55:00,19:15:00,800,2,12646,15,6
2360,Jet_Airways,Delhi,Cochin,13:00:00,18:50:00,1790,2,13082,21,3
2361,Jet_Airways,Kolkata,Banglore,08:25:00,08:15:00,1430,1,13941,21,5
2362,Goair,Delhi,Cochin,07:00:00,12:55:00,355,1,5135,6,4
2363,Air_India,Kolkata,Banglore,10:00:00,20:25:00,625,1,11096,21,5
2364,Jet_Airways,Banglore,Delhi,22:50:00,09:30:00,640,1,13555,18,3
2365,Vistara,Banglore,Delhi,09:45:00,12:35:00,170,0,5403,12,4
2366,Jet_Airways,Delhi,Cochin,11:40:00,19:00:00,440,2,15812,24,6
2367,Jet_Airways,Kolkata,Banglore,20:00:00,08:15:00,735,1,14781,21,5
2368,Air_India,Delhi,Cochin,13:30:00,23:00:00,570,1,8907,6,6
2369,Air_India,Kolkata,Banglore,20:45:00,23:20:00,155,0,4145,3,5
2370,Jet_Airways,Kolkata,Banglore,20:25:00,09:45:00,800,1,14151,9,6
2371,Multiple_Carriers,Delhi,Cochin,06:00:00,15:30:00,570,1,7845,27,3
2372,Multiple_Carriers,Delhi,Cochin,09:15:00,19:15:00,600,1,8099,15,5
2373,Multiple_Carriers,Delhi,Cochin,15:00:00,01:30:00,630,1,13377,27,5
2374,Air_India,Banglore,Delhi,06:50:00,11:20:00,1710,2,12734,12,3
2375,Jet_Airways,Delhi,Cochin,22:50:00,04:25:00,335,1,10262,3,6
2376,Jet_Airways,Banglore,Delhi,18:55:00,22:00:00,185,0,7229,15,5
2377,Vistara,Mumbai,Hyderabad,08:45:00,09:25:00,1480,1,12395,6,3
2378,Jet_Airways,Kolkata,Banglore,19:45:00,09:15:00,810,1,11134,24,3
2379,Jet_Airways,Delhi,Cochin,13:00:00,18:50:00,350,1,6540,21,3
2380,Multiple_Carriers,Delhi,Cochin,06:40:00,19:15:00,755,1,7354,6,6
2381,Air_India,Delhi,Cochin,12:00:00,07:40:00,1180,2,9548,24,6
2382,Vistara,Kolkata,Banglore,07:10:00,10:45:00,1655,1,9187,1,5
2383,Indigo,Delhi,Cochin,07:35:00,12:10:00,275,1,5054,9,5
2384,Air_India,Kolkata,Banglore,10:00:00,20:25:00,625,1,10413,9,6
2385,Indigo,Kolkata,Banglore,21:25:00,00:05:00,160,0,4804,27,5
2386,Indigo,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,4049,15,6
2387,Multiple_Carriers,Delhi,Cochin,19:00:00,01:30:00,390,1,6795,27,6
2388,Air_India,Kolkata,Banglore,20:45:00,23:20:00,155,0,4435,21,3
2389,Jet_Airways,Kolkata,Banglore,16:30:00,04:40:00,730,1,6224,12,6
2390,Indigo,Kolkata,Banglore,20:20:00,22:55:00,155,0,4804,12,6
2391,Indigo,Delhi,Cochin,05:05:00,16:10:00,665,1,6171,15,4
2392,Indigo,Delhi,Cochin,11:25:00,21:00:00,575,1,6093,3,6
2393,Indigo,Kolkata,Banglore,17:15:00,19:50:00,155,0,4174,12,4
2394,Indigo,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,3342,6,5
2395,Multiple_Carriers,Delhi,Cochin,10:00:00,21:00:00,660,1,13587,3,6
2396,Jet_Airways,Delhi,Cochin,21:50:00,04:25:00,395,1,16079,21,5
2397,Indigo,Delhi,Cochin,05:35:00,08:50:00,195,0,6015,18,4
2398,Jet_Airways,Kolkata,Banglore,17:00:00,19:10:00,1570,1,13067,24,5
2399,Multiple_Carriers,Delhi,Cochin,04:55:00,12:35:00,460,1,9103,15,5
2400,Jet_Airways,Kolkata,Banglore,20:25:00,23:35:00,1630,1,14151,24,5
2401,Jet_Airways,Delhi,Cochin,06:20:00,18:50:00,750,2,11538,27,3
2402,Indigo,Delhi,Cochin,08:35:00,21:20:00,765,2,8146,9,3
2403,Air_India,Kolkata,Banglore,19:00:00,04:40:00,580,1,6117,6,5
2404,Jet_Airways,Delhi,Cochin,02:15:00,04:25:00,1570,1,17024,3,3
2405,Jet_Airways,Banglore,Delhi,14:05:00,07:40:00,1055,1,22270,1,3
2406,Jet_Airways,Kolkata,Banglore,20:25:00,21:05:00,1480,1,12692,9,6
2407,Vistara,Kolkata,Banglore,07:10:00,20:20:00,790,1,8610,12,6
2408,Multiple_Carriers,Delhi,Cochin,07:10:00,22:30:00,920,1,6723,24,6
2409,Vistara,Banglore,Delhi,17:00:00,19:35:00,155,0,4878,12,5
2410,Jet_Airways,Banglore,Delhi,20:35:00,07:40:00,665,1,16736,6,3
2411,Jet_Airways,Kolkata,Banglore,13:55:00,09:15:00,1160,1,11134,24,3
2412,Indigo,Banglore,Delhi,04:00:00,06:50:00,170,0,3943,3,5
2413,Multiple_Carriers,Delhi,Cochin,09:00:00,21:00:00,720,1,13587,12,6
2414,Jet_Airways,Delhi,Cochin,05:25:00,04:25:00,1380,2,16914,6,3
2415,Spicejet,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,1965,18,5
2416,Multiple_Carriers,Delhi,Cochin,13:00:00,21:00:00,480,1,8073,9,5
2417,Indigo,Banglore,Delhi,13:00:00,15:50:00,170,0,3943,3,6
2418,Indigo,Kolkata,Banglore,15:15:00,20:05:00,290,1,5170,12,5
2419,Goair,Banglore,Delhi,11:40:00,14:30:00,170,0,3398,15,5
2420,Air_Asia,Kolkata,Banglore,10:20:00,12:55:00,155,0,4409,18,4
2421,Jet_Airways,Banglore,Delhi,17:45:00,20:45:00,180,0,8541,21,6
2422,Indigo,Banglore,Delhi,04:00:00,06:50:00,170,0,4777,21,3
2423,Spicejet,Kolkata,Banglore,22:20:00,00:40:00,140,0,3847,18,3
2424,Jet_Airways,Kolkata,Banglore,18:55:00,12:00:00,1025,1,7064,1,4
2425,Vistara,Banglore,Delhi,21:00:00,23:50:00,170,0,4668,27,5
2426,Spicejet,Mumbai,Hyderabad,22:45:00,00:10:00,85,0,1965,18,3
2427,Jet_Airways,Kolkata,Banglore,06:30:00,16:20:00,590,1,14781,21,5
2428,Indigo,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,4049,15,6
2429,Jet_Airways,Kolkata,Banglore,18:55:00,08:15:00,800,1,13584,18,5
2430,Jet_Airways,Delhi,Cochin,20:55:00,12:35:00,940,1,12373,18,5
2431,Jet_Airways,Delhi,Cochin,16:00:00,19:00:00,1620,1,16079,27,5
2432,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,7229,24,5
2433,Jet_Airways,Banglore,Delhi,21:25:00,21:20:00,1435,1,17471,6,3
2434,Jet_Airways,Kolkata,Banglore,06:30:00,16:20:00,590,1,14781,12,5
2435,Jet_Airways,Kolkata,Banglore,06:30:00,19:50:00,800,1,14571,9,6
2436,Multiple_Carriers,Delhi,Cochin,03:50:00,12:35:00,525,1,10197,18,5
2437,Spicejet,Delhi,Cochin,17:55:00,22:50:00,295,1,5975,1,6
2438,Multiple_Carriers,Delhi,Cochin,17:45:00,01:30:00,465,1,8535,9,4
2439,Multiple_Carriers,Delhi,Cochin,09:55:00,21:00:00,665,1,12537,27,3
2440,Air_India,Kolkata,Banglore,20:45:00,23:20:00,155,0,4145,24,5
2441,Indigo,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,4049,15,3
2442,Air_Asia,Kolkata,Banglore,22:40:00,10:40:00,720,1,5192,9,5
2443,Air_India,Banglore,Delhi,21:05:00,23:55:00,170,0,6121,9,5
2444,Air_India,Delhi,Cochin,03:50:00,19:15:00,925,1,8669,24,6
2445,Multiple_Carriers,Delhi,Cochin,06:00:00,19:15:00,795,1,8476,18,5
2446,Spicejet,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,2647,21,6
2447,Jet_Airways,Delhi,Cochin,20:55:00,19:00:00,1325,1,14714,6,6
2448,Air_India,Delhi,Cochin,20:30:00,08:15:00,705,1,10566,6,3
2449,Jet_Airways,Delhi,Cochin,11:30:00,19:00:00,450,1,10262,15,6
2450,Multiple_Carriers,Delhi,Cochin,10:00:00,01:35:00,935,1,8098,21,3
2451,Multiple_Carriers,Delhi,Cochin,10:00:00,21:00:00,660,1,6883,27,3
2452,Multiple_Carriers,Delhi,Cochin,10:00:00,19:15:00,555,1,16108,15,6
2453,Spicejet,Kolkata,Banglore,17:15:00,19:45:00,150,0,4413,18,3
2454,Jet_Airways,Delhi,Cochin,14:35:00,12:35:00,1320,2,10919,1,6
2455,Indigo,Kolkata,Banglore,21:25:00,00:05:00,160,0,4804,9,5
2456,Jet_Airways,Kolkata,Banglore,20:25:00,10:55:00,870,1,10539,6,6
2457,Indigo,Banglore,Delhi,22:20:00,01:10:00,170,0,4377,9,3
2458,Air_India,Banglore,Delhi,06:10:00,08:55:00,165,0,6961,6,6
2459,Multiple_Carriers,Delhi,Cochin,13:00:00,21:00:00,480,1,7408,27,5
2460,Indigo,Banglore,Delhi,18:55:00,21:50:00,175,0,4823,9,5
2461,Indigo,Kolkata,Banglore,14:20:00,16:55:00,155,0,5198,21,3
2462,Jet_Airways,Delhi,Cochin,17:30:00,19:00:00,1530,1,10262,1,6
2463,Vistara,Banglore,Delhi,17:00:00,19:35:00,155,0,5613,27,4
2464,Jet_Airways,Delhi,Cochin,20:55:00,04:25:00,450,1,10262,12,6
2465,Indigo,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,5755,3,5
2466,Vistara,Chennai,Kolkata,07:05:00,09:20:00,135,0,3687,21,5
2467,Jet_Airways,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,5678,3,6
2468,Multiple_Carriers,Delhi,Cochin,18:15:00,01:35:00,440,1,13542,21,3
2469,Jet_Airways,Delhi,Cochin,19:15:00,18:50:00,1415,1,12347,21,3
2470,Jet_Airways,Kolkata,Banglore,09:35:00,19:10:00,575,1,12384,21,5
2471,Jet_Airways,Delhi,Cochin,05:30:00,04:25:00,1375,2,10909,9,4
2472,Indigo,Banglore,Delhi,16:55:00,19:55:00,180,0,4823,3,6
2473,Indigo,Delhi,Cochin,16:00:00,21:00:00,300,1,6069,12,6
2474,Jet_Airways,Delhi,Cochin,16:00:00,19:00:00,1620,1,12898,21,5
2475,Indigo,Kolkata,Banglore,04:40:00,07:15:00,155,0,4804,15,6
2476,Jet_Airways,Kolkata,Banglore,08:25:00,04:45:00,1220,1,10031,24,3
2477,Indigo,Delhi,Cochin,07:35:00,22:30:00,895,1,6442,9,6
2478,Air_India,Delhi,Cochin,12:00:00,07:40:00,1180,2,9653,21,5
2479,Vistara,Kolkata,Banglore,17:00:00,20:20:00,1640,1,8610,9,6
2480,Jet_Airways,Delhi,Cochin,14:00:00,19:00:00,300,1,14714,12,6
2481,Air_India,Banglore,Delhi,00:30:00,23:55:00,1405,1,12599,1,3
2482,Multiple_Carriers,Delhi,Cochin,04:55:00,19:00:00,845,1,9103,9,5
2483,Jet_Airways,Delhi,Cochin,22:50:00,04:25:00,335,1,12898,21,5
2484,Spicejet,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,2647,6,6
2485,Jet_Airways,Mumbai,Hyderabad,07:10:00,08:35:00,85,0,5678,3,3
2486,Jet_Airways,Delhi,Cochin,19:15:00,12:35:00,1040,1,12373,18,5
2487,Spicejet,Kolkata,Banglore,17:15:00,19:45:00,150,0,3847,27,3
2488,Jet_Airways,Kolkata,Banglore,17:00:00,18:00:00,1500,1,14151,21,5
2489,Jet_Airways,Delhi,Cochin,08:00:00,04:25:00,1225,1,13843,6,3
2490,Jet_Airways,Banglore,Delhi,15:15:00,18:10:00,175,0,7229,18,5
2491,Jet_Airways,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,4995,18,6
2492,Jet_Airways,Delhi,Cochin,20:55:00,04:25:00,450,1,10262,6,6
2493,Jet_Airways,Delhi,Cochin,05:30:00,04:25:00,1375,2,13029,9,5
2494,Jet_Airways,Delhi,Cochin,19:15:00,04:25:00,550,1,14053,9,3
2495,Jet_Airways,Banglore,Delhi,16:55:00,07:40:00,885,1,26890,1,3
2496,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3841,1,4
2497,Air_India,Banglore,Delhi,10:30:00,22:55:00,745,1,11003,1,3
2498,Vistara,Banglore,Delhi,11:30:00,14:20:00,170,0,5403,9,4
2499,Multiple_Carriers,Delhi,Cochin,08:00:00,18:50:00,650,1,15342,3,3
2500,Air_India,Kolkata,Banglore,20:30:00,13:45:00,1035,2,12224,12,6
2501,Indigo,Chennai,Kolkata,19:35:00,21:55:00,140,0,6297,15,3
2502,Spicejet,Kolkata,Banglore,15:55:00,21:25:00,330,1,8844,1,5
2503,Multiple_Carriers,Delhi,Cochin,14:00:00,01:30:00,690,1,13377,1,6
2504,Goair,Banglore,Delhi,20:55:00,23:50:00,175,0,5706,9,3
2505,Air_India,Delhi,Cochin,21:00:00,07:40:00,640,1,8372,12,6
2506,Indigo,Delhi,Cochin,06:40:00,21:00:00,860,1,6526,27,5
2507,Indigo,Banglore,Delhi,16:55:00,19:45:00,170,0,4823,1,6
2508,Indigo,Mumbai,Hyderabad,16:55:00,18:25:00,90,0,3175,24,6
2509,Multiple_Carriers,Delhi,Cochin,09:00:00,19:00:00,600,1,10407,6,5
2510,Indigo,Banglore,Delhi,04:00:00,06:50:00,170,0,4423,18,4
2511,Vistara,Kolkata,Banglore,17:00:00,20:20:00,1640,1,9555,9,5
2512,Jet_Airways,Kolkata,Banglore,16:30:00,16:20:00,1430,1,12681,1,4
2513,Jet_Airways,Kolkata,Banglore,14:05:00,04:40:00,875,1,13059,6,6
2514,Jet_Airways,Kolkata,Banglore,16:30:00,10:05:00,1055,1,8586,9,5
2515,Goair,Banglore,Delhi,20:55:00,23:40:00,165,0,3419,6,4
2516,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3873,3,6
2517,Air_India,Kolkata,Banglore,10:00:00,20:25:00,625,1,10203,6,6
2518,Jet_Airways,Delhi,Cochin,19:30:00,04:25:00,535,2,13029,27,5
2519,Jet_Airways,Kolkata,Banglore,16:30:00,22:35:00,365,1,10844,15,5
2520,Jet_Airways,Kolkata,Banglore,18:55:00,08:10:00,795,1,11134,24,3
2521,Vistara,Kolkata,Banglore,20:20:00,18:50:00,1350,1,8610,12,6
2522,Indigo,Kolkata,Banglore,20:20:00,22:55:00,155,0,4174,15,4
2523,Jet_Airways,Banglore,Delhi,08:00:00,09:30:00,1530,1,11087,9,3
2524,Spicejet,Banglore,Delhi,21:10:00,00:05:00,175,0,3971,18,6
2525,Jet_Airways,Delhi,Cochin,07:05:00,19:00:00,715,1,17531,9,4
2526,Spicejet,Banglore,Delhi,05:55:00,08:35:00,160,0,3573,6,6
2527,Air_India,Kolkata,Banglore,09:25:00,07:55:00,1350,1,8366,1,5
2528,Air_India,Kolkata,Banglore,14:15:00,16:45:00,150,0,13885,3,3
2529,Multiple_Carriers,Delhi,Cochin,17:50:00,01:30:00,460,2,18485,9,6
2530,Air_Asia,Kolkata,Banglore,19:55:00,22:25:00,150,0,4409,27,4
2531,Vistara,Kolkata,Banglore,20:20:00,23:25:00,1625,1,8085,1,5
2532,Multiple_Carriers,Delhi,Cochin,17:30:00,01:30:00,480,1,13377,6,6
2533,Air_India,Delhi,Cochin,13:20:00,07:40:00,1100,2,13538,21,5
2534,Multiple_Carriers,Delhi,Cochin,19:00:00,01:35:00,395,1,15147,6,3
2535,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,4030,27,5
2536,Multiple_Carriers,Delhi,Cochin,08:00:00,19:15:00,675,1,14848,6,6
2537,Jet_Airways,Banglore,Delhi,22:50:00,08:15:00,565,1,13555,18,3
2538,Air_India,Delhi,Cochin,07:05:00,09:25:00,1580,2,10975,18,5
2539,Jet_Airways,Delhi,Cochin,09:40:00,12:35:00,1615,2,13029,21,5
2540,Jet_Airways,Kolkata,Banglore,08:25:00,09:20:00,1495,1,9663,12,5
2541,Jet_Airways,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,4050,1,6
2542,Jet_Airways,Delhi,Cochin,17:30:00,04:25:00,655,1,14714,3,6
2543,Air_India,Banglore,Delhi,10:30:00,21:25:00,655,2,11213,1,3
2544,Jet_Airways,Banglore,Delhi,06:00:00,08:45:00,165,0,4544,9,4
2545,Spicejet,Kolkata,Banglore,09:00:00,11:25:00,145,0,3873,15,6
2546,Multiple_Carriers,Delhi,Cochin,13:00:00,21:00:00,480,1,12537,9,4
2547,Jet_Airways,Kolkata,Banglore,09:35:00,19:10:00,575,1,13067,6,5
2549,Air_India,Banglore,Delhi,06:45:00,12:15:00,330,1,8714,15,3
2550,Jet_Airways,Delhi,Cochin,14:35:00,12:35:00,1320,2,13376,3,6
2551,Spicejet,Chennai,Kolkata,08:20:00,10:35:00,135,0,3597,27,6
2552,Multiple_Carriers,Delhi,Cochin,12:50:00,01:30:00,760,1,7670,18,5
2553,Air_India,Kolkata,Banglore,09:50:00,23:15:00,2245,2,14410,24,3
