airline,date_of_journey,source,destination,departure_time,arrival_time,duration,total_stops,additional_info,price
Indigo,2019-06-03,Delhi,Cochin,05:10:00,10:05:00,295,1,No Info,6842
Multiple_Carriers,2019-06-15,Delhi,Cochin,07:05:00,21:00:00,835,1,No Info,13587
Jet_Airways,2019-05-09,Kolkata,Banglore,08:25:00,09:20:00,1495,1,In-flight meal not included,9663
Jet_Airways,2019-03-06,Mumbai,Hyderabad,14:00:00,16:50:00,1610,1,No Info,19595
Multiple_Carriers,2019-06-06,Delhi,Cochin,13:00:00,21:00:00,480,1,No Info,13587
Indigo,2019-05-12,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,No Info,4049
Jet_Airways,2019-06-06,Delhi,Cochin,13:00:00,19:00:00,360,1,In-flight meal not included,10262
Spicejet,2019-03-24,Kolkata,Banglore,11:35:00,18:50:00,435,1,No Info,9923
Air_India,2019-03-15,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No Info,3100
Jet_Airways,2019-04-06,Banglore,Delhi,11:10:00,14:05:00,175,0,No Info,7229
Air_India,2019-03-06,Mumbai,Hyderabad,12:45:00,19:25:00,1840,2,No Info,13253
Jet_Airways,2019-03-01,Banglore,Delhi,22:50:00,07:40:00,530,1,No Info,26890
Multiple_Carriers,2019-05-18,Delhi,Cochin,08:45:00,21:00:00,735,1,No Info,7670
Air_India,2019-05-12,Kolkata,Banglore,12:00:00,21:50:00,590,2,No Info,10676
Indigo,2019-05-09,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4804
Jet_Airways,2019-04-21,Banglore,Delhi,06:00:00,08:45:00,165,0,No Info,7229
Air_India,2019-05-27,Delhi,Cochin,19:00:00,19:15:00,1455,1,No Info,8372
Multiple_Carriers,2019-03-21,Delhi,Cochin,09:45:00,16:10:00,385,1,No Info,7242
Indigo,2019-06-03,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4804
Air_India,2019-06-27,Delhi,Cochin,07:00:00,19:15:00,735,1,No Info,8669
Jet_Airways,2019-05-21,Delhi,Cochin,05:30:00,19:00:00,810,2,No Info,15129
Air_India,2019-05-18,Kolkata,Banglore,09:25:00,13:45:00,1700,2,No Info,13222
Indigo,2019-03-24,Kolkata,Banglore,22:10:00,00:55:00,165,0,No Info,6985
Air_India,2019-06-09,Delhi,Cochin,17:15:00,19:15:00,1560,2,No Info,12392
Jet_Airways,2019-03-21,Delhi,Cochin,02:15:00,18:50:00,995,1,In-flight meal not included,7438
Vistara,2019-05-18,Kolkata,Banglore,17:00:00,18:50:00,1550,1,No Info,9555
Jet_Airways,2019-05-12,Banglore,Delhi,15:15:00,18:10:00,175,0,No Info,7229
Goair,2019-06-24,Kolkata,Banglore,15:20:00,17:55:00,155,0,No Info,3514
Air_India,2019-06-24,Delhi,Cochin,17:20:00,09:25:00,965,1,No Info,7480
Indigo,2019-06-27,Kolkata,Banglore,09:35:00,12:10:00,155,0,No Info,4804
Jet_Airways,2019-03-01,Banglore,Delhi,16:55:00,10:25:00,1050,1,1 Long layover,25735
Jet_Airways,2019-05-18,Delhi,Cochin,08:00:00,04:25:00,1225,1,In-flight meal not included,12373
Jet_Airways,2019-03-01,Banglore,Delhi,08:55:00,16:10:00,435,1,No Info,26890
Indigo,2019-05-15,Delhi,Cochin,06:50:00,16:10:00,560,1,No Info,6442
Spicejet,2019-05-06,Kolkata,Banglore,09:00:00,11:25:00,145,0,No Info,4174
Jet_Airways,2019-06-03,Banglore,Delhi,18:55:00,22:00:00,185,0,No Info,8016
Jet_Airways,2019-06-09,Kolkata,Banglore,20:00:00,16:20:00,1220,1,In-flight meal not included,10844
Multiple_Carriers,2019-06-12,Delhi,Cochin,08:00:00,21:00:00,780,1,No Info,13797
Jet_Airways,2019-05-12,Kolkata,Banglore,18:55:00,09:20:00,865,1,No Info,14388
Indigo,2019-05-03,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,4284
Vistara,2019-04-24,Banglore,Delhi,11:30:00,14:20:00,170,0,No Info,5403
Indigo,2019-03-24,Kolkata,Banglore,11:55:00,16:25:00,270,1,No Info,9806
Air_India,2019-03-21,Delhi,Cochin,19:00:00,19:15:00,1455,1,No Info,6587
Jet_Airways,2019-05-09,Delhi,Cochin,07:05:00,19:00:00,715,1,In-flight meal not included,12373
Vistara,2019-03-24,Kolkata,Banglore,20:20:00,22:10:00,1550,1,No Info,11105
Indigo,2019-06-01,Chennai,Kolkata,14:45:00,17:05:00,140,0,No Info,3597
Indigo,2019-04-27,Delhi,Cochin,07:35:00,12:10:00,275,1,No Info,5073
Air_India,2019-06-12,Delhi,Cochin,12:00:00,19:15:00,435,2,No Info,8603
Jet_Airways,2019-06-12,Kolkata,Banglore,14:05:00,22:35:00,510,1,No Info,13626
Indigo,2019-03-03,Delhi,Cochin,04:45:00,11:30:00,405,1,No Info,14871
Air_India,2019-04-18,Kolkata,Banglore,14:15:00,16:45:00,150,0,No Info,5510
Indigo,2019-06-09,Mumbai,Hyderabad,12:00:00,13:30:00,90,0,No Info,2754
Air_India,2019-05-09,Delhi,Cochin,13:20:00,07:40:00,1100,2,No Info,13538
Vistara,2019-05-27,Banglore,Delhi,21:00:00,23:50:00,170,0,No Info,4668
Jet_Airways,2019-03-27,Delhi,Cochin,16:00:00,04:25:00,745,1,In-flight meal not included,6540
Jet_Airways,2019-05-15,Kolkata,Banglore,20:25:00,14:25:00,1080,1,In-flight meal not included,9314
Indigo,2019-06-09,Kolkata,Banglore,17:35:00,22:15:00,280,1,No Info,5699
Indigo,2019-06-27,Delhi,Cochin,16:00:00,21:00:00,300,1,No Info,6069
Air_India,2019-05-27,Delhi,Cochin,10:00:00,19:15:00,555,1,No Info,12029
Spicejet,2019-05-12,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,No Info,2017
Air_Asia,2019-06-01,Delhi,Cochin,07:55:00,22:25:00,870,1,No Info,8759
Indigo,2019-03-18,Delhi,Cochin,14:30:00,17:35:00,185,0,No Info,5406
Jet_Airways,2019-03-24,Kolkata,Banglore,13:55:00,10:05:00,1210,1,In-flight meal not included,11134
Indigo,2019-03-24,Banglore,Delhi,18:25:00,21:20:00,175,0,No Info,7303
Indigo,2019-04-21,Banglore,Delhi,10:10:00,13:00:00,170,0,No Info,4591
Jet_Airways,2019-05-09,Kolkata,Banglore,16:30:00,04:40:00,730,1,No Info,14781
Jet_Airways,2019-05-01,Kolkata,Banglore,06:30:00,08:15:00,1545,1,In-flight meal not included,9663
Air_India,2019-05-01,Kolkata,Banglore,09:25:00,05:25:00,1200,2,No Info,14687
Multiple_Carriers,2019-06-27,Delhi,Cochin,10:35:00,19:15:00,520,1,No Info,7155
Jet_Airways,2019-03-06,Banglore,Delhi,16:55:00,11:25:00,1110,1,No Info,17261
Air_India,2019-06-24,Banglore,Delhi,21:05:00,23:55:00,170,0,No Info,6961
Air_India,2019-03-21,Banglore,Delhi,08:15:00,18:30:00,615,1,No Info,4943
Jet_Airways,2019-03-27,Delhi,Cochin,19:45:00,04:25:00,520,1,No Info,12242
Jet_Airways,2019-05-09,Kolkata,Banglore,14:05:00,23:35:00,570,1,In-flight meal not included,10844
Indigo,2019-06-12,Delhi,Cochin,07:30:00,21:00:00,810,1,No Info,6093
Jet_Airways,2019-04-01,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,No Info,8040
Jet_Airways,2019-06-09,Delhi,Cochin,20:55:00,04:25:00,450,1,In-flight meal not included,10577
Air_India,2019-05-09,Kolkata,Banglore,08:20:00,20:25:00,725,2,No Info,11432
Indigo,2019-03-06,Kolkata,Banglore,21:25:00,00:05:00,160,0,No Info,4778
Jet_Airways,2019-06-12,Kolkata,Banglore,20:25:00,09:45:00,800,1,No Info,12692
Vistara,2019-06-09,Chennai,Kolkata,17:45:00,20:05:00,140,0,No Info,11982
Jet_Airways,2019-03-27,Delhi,Cochin,11:30:00,04:25:00,1015,1,In-flight meal not included,6017
Air_India,2019-04-01,Kolkata,Banglore,14:15:00,16:45:00,150,0,No Info,6245
Air_India,2019-03-06,Delhi,Cochin,12:30:00,09:25:00,1255,1,No Info,13832
Jet_Airways,2019-06-12,Delhi,Cochin,09:00:00,19:00:00,600,1,In-flight meal not included,10262
Jet_Airways,2019-03-06,Banglore,Delhi,16:55:00,09:30:00,995,1,No Info,17261
Multiple_Carriers,2019-06-15,Delhi,Cochin,06:00:00,19:00:00,780,1,No Info,11789
Spicejet,2019-05-03,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,No Info,2227
Multiple_Carriers,2019-05-21,Delhi,Cochin,19:00:00,01:30:00,390,1,No Info,7485
Jet_Airways,2019-06-12,Kolkata,Banglore,17:00:00,14:25:00,1285,1,No Info,12692
Jet_Airways,2019-05-09,Delhi,Cochin,15:00:00,12:35:00,1295,1,In-flight meal not included,12373
Jet_Airways,2019-03-24,Kolkata,Banglore,13:55:00,09:15:00,1160,1,No Info,14231
Jet_Airways,2019-03-27,Delhi,Cochin,20:50:00,19:45:00,1375,1,No Info,12032
Jet_Airways,2019-03-09,Delhi,Cochin,13:45:00,04:25:00,880,2,No Info,17019
Jet_Airways,2019-03-21,Banglore,Delhi,05:45:00,23:00:00,1035,1,In-flight meal not included,7832
Multiple_Carriers,2019-06-15,Delhi,Cochin,06:40:00,19:15:00,755,1,No Info,8614
Jet_Airways,2019-06-09,Kolkata,Banglore,16:30:00,22:35:00,365,1,No Info,14571
Indigo,2019-04-15,Banglore,Delhi,18:25:00,21:20:00,175,0,No Info,4823
Jet_Airways,2019-05-15,Kolkata,Banglore,14:05:00,23:35:00,570,1,No Info,13941
Air_Asia,2019-03-24,Kolkata,Banglore,07:35:00,22:55:00,920,1,No Info,6785
Indigo,2019-06-21,Kolkata,Banglore,11:30:00,14:05:00,155,0,No Info,4804
Air_India,2019-03-01,Banglore,Delhi,08:50:00,23:55:00,905,2,No Info,17345
Jet_Airways,2019-03-18,Banglore,Delhi,16:55:00,08:15:00,920,1,No Info,13555
Jet_Airways,2019-05-27,Delhi,Cochin,14:00:00,12:35:00,1355,1,In-flight meal not included,12898
Indigo,2019-03-15,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,6297
Multiple_Carriers,2019-06-24,Delhi,Cochin,09:00:00,21:00:00,720,1,No Info,13587
Jet_Airways,2019-03-09,Delhi,Cochin,21:50:00,18:50:00,1260,1,In-flight meal not included,13843
Jet_Airways,2019-05-06,Kolkata,Banglore,21:10:00,08:15:00,665,1,No Info,13584
Jet_Airways,2019-05-21,Kolkata,Banglore,20:00:00,09:20:00,800,1,No Info,14781
Multiple_Carriers,2019-06-27,Delhi,Cochin,04:55:00,19:00:00,845,1,No Info,10678
Jet_Airways,2019-05-12,Kolkata,Banglore,09:35:00,21:05:00,690,1,No Info,14151
Indigo,2019-03-24,Banglore,Delhi,23:30:00,02:20:00,170,0,No Info,6860
Multiple_Carriers,2019-06-01,Delhi,Cochin,07:10:00,22:30:00,920,1,No Info,7038
Air_India,2019-06-09,Delhi,Cochin,17:40:00,08:15:00,875,1,No Info,7468
Vistara,2019-06-24,Banglore,Delhi,07:00:00,09:40:00,160,0,No Info,4668
Air_India,2019-04-27,Banglore,Delhi,10:00:00,12:45:00,165,0,No Info,5228
Jet_Airways,2019-03-06,Banglore,Delhi,11:40:00,11:25:00,1425,1,No Info,17261
Jet_Airways,2019-05-06,Kolkata,Banglore,21:10:00,12:00:00,890,1,In-flight meal not included,9663
Jet_Airways,2019-04-12,Banglore,Delhi,11:10:00,14:05:00,175,0,No Info,7229
Multiple_Carriers,2019-05-27,Delhi,Cochin,09:00:00,19:15:00,615,1,In-flight meal not included,10197
Spicejet,2019-05-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No Info,2017
Air_India,2019-05-21,Delhi,Cochin,13:20:00,19:15:00,1795,2,No Info,13276
Jet_Airways,2019-03-21,Banglore,Delhi,08:00:00,15:15:00,435,1,In-flight meal not included,7832
Vistara,2019-05-12,Banglore,Delhi,09:45:00,12:35:00,170,0,No Info,4668
Jet_Airways,2019-06-09,Kolkata,Banglore,14:05:00,19:50:00,345,1,No Info,14571
Indigo,2019-06-21,Banglore,Delhi,07:10:00,10:05:00,175,0,No Info,4823
Vistara,2019-05-24,Banglore,Delhi,19:30:00,22:15:00,165,0,No Info,5823
Jet_Airways,2019-06-18,Banglore,Delhi,06:00:00,08:45:00,165,0,No Info,8016
Jet_Airways,2019-05-09,Delhi,Cochin,14:00:00,04:25:00,865,1,In-flight meal not included,12373
Jet_Airways,2019-05-24,Kolkata,Banglore,14:05:00,18:15:00,1690,1,In-flight meal not included,10844
Air_India,2019-06-09,Chennai,Kolkata,11:40:00,13:55:00,135,0,No Info,4667
Jet_Airways,2019-05-18,Delhi,Cochin,19:45:00,19:00:00,1395,1,In-flight meal not included,12373
Indigo,2019-05-18,Delhi,Cochin,08:30:00,21:00:00,750,1,No Info,7081
Air_India,2019-05-24,Kolkata,Banglore,07:00:00,20:25:00,805,1,No Info,10413
Air_India,2019-06-06,Delhi,Cochin,10:55:00,07:40:00,1245,2,No Info,11753
Air_Asia,2019-05-18,Delhi,Cochin,07:55:00,22:25:00,870,1,No Info,7452
Goair,2019-05-01,Banglore,Delhi,20:55:00,23:40:00,165,0,No Info,3898
Jet_Airways,2019-05-09,Delhi,Cochin,10:00:00,12:35:00,1595,1,In-flight meal not included,12373
Air_India,2019-03-06,Delhi,Cochin,17:40:00,08:15:00,875,1,No Info,11038
Jet_Airways,2019-06-03,Delhi,Cochin,09:35:00,12:35:00,1620,2,No Info,13292
Vistara,2019-03-01,Banglore,Delhi,19:40:00,22:20:00,160,0,No Info,21730
Jet_Airways,2019-05-18,Delhi,Cochin,10:00:00,04:25:00,1105,1,In-flight meal not included,12373
Jet_Airways,2019-06-06,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4995
Vistara,2019-06-01,Banglore,Delhi,19:30:00,22:15:00,165,0,No Info,4878
Jet_Airways,2019-05-12,Kolkata,Banglore,14:05:00,23:35:00,570,1,No Info,14781
Vistara,2019-05-15,Kolkata,Banglore,17:00:00,20:20:00,1640,1,No Info,8610
Vistara,2019-04-15,Banglore,Delhi,19:30:00,22:15:00,165,0,No Info,5613
Indigo,2019-03-09,Chennai,Kolkata,19:35:00,21:55:00,140,0,No Info,6297
Jet_Airways,2019-03-18,Banglore,Delhi,14:05:00,08:15:00,1090,1,No Info,12284
Jet_Airways,2019-03-09,Delhi,Cochin,20:50:00,18:50:00,1320,1,No Info,16289
Multiple_Carriers,2019-05-18,Delhi,Cochin,08:00:00,21:00:00,780,1,No Info,13727
Indigo,2019-03-27,Delhi,Cochin,15:00:00,01:35:00,635,1,No Info,8075
Jet_Airways,2019-05-27,Delhi,Cochin,20:55:00,04:25:00,450,1,In-flight meal not included,12898
Jet_Airways,2019-03-27,Mumbai,Hyderabad,15:50:00,17:20:00,90,0,In-flight meal not included,2071
Jet_Airways,2019-06-06,Banglore,Delhi,18:55:00,22:00:00,185,0,No Info,8016
Jet_Airways,2019-03-27,Delhi,Cochin,17:35:00,04:25:00,650,2,In-flight meal not included,9412
Air_India,2019-04-01,Kolkata,Banglore,10:00:00,23:15:00,795,1,No Info,7893
Vistara,2019-06-03,Banglore,Delhi,19:30:00,22:15:00,165,0,No Info,4878
Jet_Airways,2019-06-01,Delhi,Cochin,19:15:00,12:35:00,1040,1,In-flight meal not included,10262
Spicejet,2019-03-09,Banglore,Delhi,20:30:00,23:20:00,170,0,No Info,6205
Air_India,2019-04-12,Kolkata,Banglore,20:45:00,23:20:00,155,0,No Info,4460
Jet_Airways,2019-06-24,Delhi,Cochin,11:30:00,19:00:00,450,1,No Info,14714
Air_India,2019-03-18,Banglore,Delhi,08:50:00,16:30:00,1900,2,No Info,10835
Air_India,2019-05-27,Delhi,Cochin,09:45:00,23:00:00,795,1,No Info,8907
Indigo,2019-06-12,Delhi,Cochin,09:15:00,01:30:00,975,1,No Info,6628
Indigo,2019-05-09,Banglore,Delhi,23:30:00,02:20:00,170,0,No Info,3943
Indigo,2019-06-18,Banglore,Delhi,18:55:00,21:50:00,175,0,No Info,4823
Vistara,2019-06-24,Banglore,Delhi,17:00:00,19:35:00,155,0,No Info,4878
Multiple_Carriers,2019-05-21,Delhi,Cochin,08:30:00,19:00:00,630,1,No Info,9627
Multiple_Carriers,2019-05-15,Delhi,Cochin,08:00:00,19:00:00,660,1,No Info,10197
Jet_Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0,In-flight meal not included,4050
Spicejet,2019-03-24,Banglore,Delhi,09:35:00,12:30:00,175,0,No check-in baggage included,6205
Indigo,2019-04-27,Kolkata,Banglore,11:30:00,14:05:00,155,0,No Info,4804
Multiple_Carriers,2019-05-09,Delhi,Cochin,08:00:00,19:00:00,660,1,No Info,10197
Multiple_Carriers,2019-05-18,Delhi,Cochin,11:25:00,19:15:00,470,1,No Info,7997
Spicejet,2019-03-09,Delhi,Cochin,06:10:00,11:20:00,310,1,No Info,8382
Jet_Airways,2019-03-24,Kolkata,Banglore,21:10:00,19:40:00,1350,1,In-flight meal not included,10031
Vistara,2019-05-09,Kolkata,Banglore,07:10:00,22:40:00,930,1,No Info,7927
Jet_Airways,2019-03-24,Kolkata,Banglore,13:55:00,09:15:00,1160,1,In-flight meal not included,11134
Multiple_Carriers,2019-05-18,Delhi,Cochin,10:00:00,01:30:00,930,1,No Info,8073
Jet_Airways,2019-06-09,Delhi,Cochin,14:05:00,12:35:00,1350,2,No Info,13882
Indigo,2019-06-15,Delhi,Cochin,15:10:00,20:00:00,290,1,No Info,6147
Air_India,2019-03-21,Delhi,Cochin,17:15:00,19:15:00,1560,2,No Info,8245
Air_India,2019-05-06,Kolkata,Banglore,07:00:00,01:20:00,1100,2,No Info,14083
Indigo,2019-06-01,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,3419
Air_India,2019-06-18,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No Info,3100
Air_India,2019-03-09,Banglore,Delhi,17:00:00,03:40:00,640,1,No Info,8767
Jet_Airways,2019-03-18,Banglore,Delhi,08:55:00,19:10:00,615,1,No Info,13555
Jet_Airways,2019-05-15,Kolkata,Banglore,17:00:00,14:25:00,1285,1,No Info,11467
Indigo,2019-03-12,Chennai,Kolkata,13:20:00,15:35:00,135,0,No Info,6297
Multiple_Carriers,2019-05-21,Delhi,Cochin,08:45:00,19:15:00,630,1,No Info,8266
Jet_Airways,2019-03-21,Delhi,Cochin,19:10:00,18:50:00,1420,2,No Info,10929
Multiple_Carriers,2019-03-06,Delhi,Cochin,15:15:00,01:35:00,620,1,No Info,15147
Jet_Airways,2019-03-21,Delhi,Cochin,10:45:00,18:50:00,485,2,In-flight meal not included,8367
Spicejet,2019-06-12,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No Info,2017
Jet_Airways,2019-06-15,Delhi,Cochin,18:20:00,12:35:00,1095,2,No Info,14300
Jet_Airways,2019-05-12,Kolkata,Banglore,20:00:00,10:05:00,845,1,No Info,13941
Jet_Airways,2019-06-03,Delhi,Cochin,19:45:00,19:00:00,1395,1,In-flight meal not included,10262
Jet_Airways,2019-05-03,Banglore,Delhi,08:20:00,11:20:00,180,0,In-flight meal not included,5198
Spicejet,2019-04-12,Kolkata,Banglore,22:20:00,00:40:00,140,0,No Info,3873
Jet_Airways,2019-05-01,Kolkata,Banglore,14:05:00,04:40:00,875,1,In-flight meal not included,8586
Indigo,2019-05-12,Banglore,Delhi,01:30:00,04:15:00,165,0,No Info,3943
Indigo,2019-05-18,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,3850
Air_Asia,2019-05-03,Banglore,Delhi,11:10:00,13:55:00,165,0,No Info,4483
Goair,2019-03-03,Delhi,Cochin,07:30:00,13:20:00,350,1,No Info,6112
Jet_Airways,2019-05-27,Delhi,Cochin,21:50:00,19:00:00,1270,1,No Info,16079
Multiple_Carriers,2019-03-09,Delhi,Cochin,09:45:00,21:20:00,695,2,No Info,10090
Jet_Airways,2019-05-09,Kolkata,Banglore,21:10:00,10:05:00,775,1,In-flight meal not included,9663
Multiple_Carriers,2019-03-06,Delhi,Cochin,07:05:00,22:20:00,915,1,No Info,6916
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,22:40:00,1580,1,No Info,8452
Multiple_Carriers,2019-03-09,Delhi,Cochin,06:00:00,19:15:00,795,1,No Info,14408
Multiple_Carriers,2019-06-12,Delhi,Cochin,08:45:00,19:15:00,630,1,No Info,8266
Indigo,2019-06-01,Kolkata,Banglore,22:15:00,00:50:00,155,0,No Info,4804
Jet_Airways,2019-03-06,Banglore,Delhi,08:00:00,19:10:00,670,1,No Info,16736
Jet_Airways,2019-03-24,Banglore,Delhi,19:55:00,22:35:00,160,0,No Info,8016
Indigo,2019-03-01,Kolkata,Banglore,17:15:00,19:55:00,160,0,No Info,6565
Indigo,2019-06-12,Banglore,Delhi,13:00:00,15:50:00,170,0,No Info,3943
Indigo,2019-05-21,Kolkata,Banglore,16:35:00,22:15:00,340,1,No Info,5268
Jet_Airways,2019-05-21,Delhi,Cochin,07:05:00,19:00:00,715,1,In-flight meal not included,12239
Jet_Airways,2019-05-18,Kolkata,Banglore,16:30:00,19:50:00,1640,1,In-flight meal not included,10844
Indigo,2019-03-24,Kolkata,Banglore,10:10:00,12:55:00,165,0,No Info,6565
Multiple_Carriers,2019-06-15,Delhi,Cochin,10:00:00,19:00:00,540,1,No Info,13504
Jet_Airways,2019-03-06,Banglore,Delhi,08:55:00,21:20:00,745,1,No Info,16736
Air_India,2019-03-21,Kolkata,Banglore,14:15:00,16:45:00,150,0,No Info,5170
Air_India,2019-03-06,Mumbai,Hyderabad,06:00:00,15:15:00,1995,2,No Info,14219
Vistara,2019-03-03,Banglore,Delhi,21:10:00,00:05:00,175,0,No Info,7608
Indigo,2019-05-27,Delhi,Cochin,16:00:00,21:00:00,300,1,No Info,5054
Vistara,2019-05-18,Banglore,Delhi,19:30:00,22:15:00,165,0,No Info,4878
Spicejet,2019-06-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No check-in baggage included,1965
Spicejet,2019-06-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No Info,2017
Air_India,2019-05-06,Kolkata,Banglore,12:00:00,07:55:00,1195,2,No Info,10151
Spicejet,2019-05-03,Chennai,Kolkata,08:20:00,10:35:00,135,0,No check-in baggage included,3543
Jet_Airways,2019-05-06,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4995
Multiple_Carriers,2019-06-15,Delhi,Cochin,13:15:00,22:30:00,555,1,No Info,8018
Air_Asia,2019-05-27,Delhi,Cochin,07:55:00,15:45:00,470,1,No Info,6451
Indigo,2019-06-09,Kolkata,Banglore,09:35:00,12:20:00,165,0,No Info,4804
Air_Asia,2019-03-03,Delhi,Cochin,16:45:00,22:15:00,330,1,No Info,13774
Spicejet,2019-05-18,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,3597
Vistara,2019-06-09,Banglore,Delhi,09:45:00,12:35:00,170,0,No Info,4668
Jet_Airways,2019-06-15,Delhi,Cochin,19:15:00,04:25:00,550,1,In-flight meal not included,10262
Jet_Airways,2019-05-21,Delhi,Cochin,17:30:00,12:35:00,1145,1,In-flight meal not included,12898
Multiple_Carriers,2019-05-27,Delhi,Cochin,12:50:00,01:30:00,760,1,No Info,6795
Air_India,2019-04-01,Kolkata,Banglore,20:30:00,23:15:00,1605,1,No Info,7211
Indigo,2019-04-03,Banglore,Delhi,20:00:00,22:50:00,170,0,No Info,4823
Jet_Airways,2019-03-01,Banglore,Delhi,09:45:00,14:25:00,280,1,Business class,57209
Air_Asia,2019-06-03,Delhi,Cochin,16:45:00,22:25:00,340,1,No Info,11410
Spicejet,2019-03-06,Chennai,Kolkata,09:30:00,12:05:00,155,0,No Info,7298
Jet_Airways,2019-04-01,Kolkata,Banglore,09:35:00,21:05:00,690,1,In-flight meal not included,8066
Multiple_Carriers,2019-05-27,Delhi,Cochin,11:30:00,21:00:00,570,1,In-flight meal not included,6943
Jet_Airways,2019-06-06,Delhi,Cochin,13:00:00,19:00:00,360,1,No Info,14714
Jet_Airways,2019-06-24,Delhi,Cochin,11:40:00,19:00:00,440,2,In-flight meal not included,15812
Air_India,2019-03-06,Mumbai,Hyderabad,06:00:00,19:25:00,2245,2,No Info,13904
Indigo,2019-06-21,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,No Info,5755
Vistara,2019-03-21,Banglore,Delhi,07:00:00,09:40:00,160,0,No Info,5403
Multiple_Carriers,2019-03-03,Delhi,Cochin,13:05:00,22:20:00,555,1,No Info,14153
Air_India,2019-06-09,Delhi,Cochin,17:15:00,19:15:00,1560,2,No Info,12199
Jet_Airways,2019-04-01,Delhi,Cochin,18:15:00,12:35:00,1100,1,In-flight meal not included,5406
Jet_Airways,2019-03-27,Delhi,Cochin,18:15:00,04:25:00,610,1,No Info,12242
Vistara,2019-04-21,Banglore,Delhi,09:45:00,12:35:00,170,0,No Info,5403
Air_Asia,2019-05-18,Delhi,Cochin,20:45:00,07:10:00,625,1,No Info,7452
Indigo,2019-06-12,Banglore,Delhi,08:30:00,11:20:00,170,0,No Info,4823
Multiple_Carriers,2019-06-12,Delhi,Cochin,11:40:00,21:00:00,560,1,No Info,7005
Jet_Airways,2019-06-24,Delhi,Cochin,08:00:00,19:00:00,660,1,1 Long layover,18581
Spicejet,2019-04-01,Banglore,Delhi,09:30:00,12:20:00,170,0,No check-in baggage included,3919
Jet_Airways,2019-05-24,Kolkata,Banglore,18:55:00,10:05:00,910,1,In-flight meal not included,8586
Multiple_Carriers,2019-05-27,Delhi,Cochin,06:00:00,21:00:00,900,1,No Info,8475
Jet_Airways,2019-06-03,Delhi,Cochin,13:00:00,12:35:00,1415,1,In-flight meal not included,10262
Air_India,2019-03-15,Delhi,Cochin,18:05:00,21:10:00,185,0,No Info,4939
Jet_Airways,2019-03-06,Mumbai,Hyderabad,14:20:00,16:50:00,1590,2,No Info,24115
Jet_Airways,2019-06-27,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4995
Multiple_Carriers,2019-05-09,Delhi,Cochin,07:10:00,16:10:00,540,1,No Info,6513
Air_India,2019-06-06,Delhi,Cochin,09:45:00,09:25:00,1420,1,No Info,7952
Jet_Airways,2019-03-18,Banglore,Delhi,16:55:00,10:25:00,1050,1,In-flight meal not included,11087
Multiple_Carriers,2019-06-15,Delhi,Cochin,11:30:00,21:00:00,570,1,No Info,13587
Jet_Airways,2019-06-24,Delhi,Cochin,18:15:00,04:25:00,610,1,In-flight meal not included,10262
Jet_Airways,2019-06-15,Delhi,Cochin,05:30:00,04:25:00,1375,2,In-flight meal not included,10368
Indigo,2019-05-06,Delhi,Cochin,07:30:00,21:00:00,810,1,No Info,7191
Jet_Airways,2019-06-09,Kolkata,Banglore,09:35:00,19:10:00,575,1,In-flight meal not included,13994
Jet_Airways,2019-05-01,Banglore,Delhi,08:20:00,11:20:00,180,0,In-flight meal not included,5198
Jet_Airways,2019-04-01,Kolkata,Banglore,08:25:00,23:35:00,910,1,In-flight meal not included,7064
Vistara,2019-03-01,Banglore,Delhi,06:40:00,10:25:00,1665,1,No Info,12371
Indigo,2019-03-03,Delhi,Cochin,08:35:00,16:10:00,455,1,No Info,7663
Jet_Airways,2019-06-06,Kolkata,Banglore,09:35:00,14:25:00,1730,1,No Info,12692
Indigo,2019-04-03,Kolkata,Banglore,06:15:00,10:30:00,255,1,No Info,4226
Air_India,2019-03-06,Banglore,Delhi,11:50:00,08:55:00,1265,1,No Info,14594
